IN3,IN2,IN1,IN0,PP,PG,VP,VG,R4,Slope,Anomaly,AffectedComponent,Situation,OperationalScenario,CombinedAffectedComponent,CombinedSituation 
0,0,0,1,0,0,0,0,9984,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.015151515151515152,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.015151515151515152,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9987,0.030303030303030304,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.030303030303030304,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.014084507042253521,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.019230769230769232,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9987,0.019230769230769232,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.028985507246376812,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9987,0.09090909090909091,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.045454545454545456,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9987,0.09090909090909091,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.011764705882352941,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.02631578947368421,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.05405405405405406,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9987,0.1,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,-0.014705882352941176,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.014925373134328358,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,-0.0136986301369863,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.038461538461538464,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.2,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.019230769230769232,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.038461538461538464,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.019230769230769232,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.018867924528301886,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9982,-0.05063291139240506,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.008,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.007874015748031496,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.007874015748031496,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.008,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.031578947368421054,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010416666666666666,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9987,0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9987,0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9987,0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9987,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.021505376344086023,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9987,0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9987,0.021505376344086023,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010526315789473684,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010416666666666666,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010416666666666666,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010416666666666666,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010416666666666666,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010526315789473684,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9987,0.021052631578947368,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010526315789473684,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9987,0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010526315789473684,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010526315789473684,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010526315789473684,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010526315789473684,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010526315789473684,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.021052631578947368,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.009174311926605505,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.009174311926605505,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010752688172043012,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.01282051282051282,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.02127659574468085,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9986,0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9985,0.0,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,0,1,0,0,0,0,9984,-0.010638297872340425,Yes,Network,DoS,Cyber-attack,Network,DoS
0,0,1,1,0,1,0,0,2007,0.11392405063291139,Yes,Network,Spoofing,Cyber-attack,Network,Spoofing
0,0,1,1,0,1,0,0,2011,0.2553191489361702,Yes,Network,Spoofing,Cyber-attack,Network,Spoofing
0,0,1,1,0,1,0,0,2008,0.22580645161290322,Yes,Network,Spoofing,Cyber-attack,Network,Spoofing
0,0,1,1,0,1,0,0,2020,0.11702127659574468,Yes,Network,Spoofing,Cyber-attack,Network,Spoofing
0,0,1,1,0,1,0,0,2022,0.19148936170212766,Yes,Network,Spoofing,Cyber-attack,Network,Spoofing
0,0,1,1,0,1,0,0,2016,0.20212765957446807,Yes,Network,Spoofing,Cyber-attack,Network,Spoofing
0,0,1,1,0,1,0,0,2020,0.2127659574468085,Yes,Network,Spoofing,Cyber-attack,Network,Spoofing
0,0,1,1,0,1,0,0,2031,0.35106382978723405,Yes,Network,Spoofing,Cyber-attack,Network,Spoofing
